AVAILABILITY & PRICING TEXT FILE,,,,,,,,,,,,,,,,,,,,
Product ID,Product Status,Item Status,Product Description,Description #2,Description #3,Reg Price,P/U Price,SOH,ALC,Avail,PO Date 1,PO Qty 1,PO Date 2,PO Qty 2,PO Date 3,PO Qty 3,PO Date 4,PO Qty 4,PO Date 5,PO Qty 5
DAV-EK-HFB,,Active,DAVID EASTERN KING HEAD & FOOTBOARD,GRAY COLOR,* BOX 1 OF 3 *,0,,42,0,42,,,,,,,,,,
DAV-EK-SR,Note,Active,DAVID EASTERN KING SIDE RAILS,GRAY COLOR,* BOX 2 OF 3 *,0,,38,0,38,,,,,,,,,,
DAV-F-DRW,,Active,DAVID FULL FB DRAWERS (2),GRAY COLOR,* BOX 3 OF 3 *,0,,36,0,36,,,,,,,,,,
DAV-F-HFB,,Active,DAVID FULL HEAD & FOOTBOARD,GRAY COLOR,* BOX 1 OF 3 *,0,,36,0,36,,,,,,,,,,
DAV-F-SR,Note,Active,DAVID FULL SIDE RAILS,GRAY COLOR,* BOX 2 OF 3 *,0,,36,0,36,,,,,,,,,,
DAV-M,Top Seller,Active,DAVID MIRROR,GRAY COLOR,* 1 BOX *,1,1,113,0,113,,,,,,,,,,
DAV-NS,Top Seller,Active,DAVID NIGHSTAND,GRAY COLOR,* 1 BOX *,1,1,266,0,266,,,,,,,,,,
DAV-Q-DRW,,Active,DAVID QUEEN FB DRAWERS (2),GRAY COLOR,* BOX 3 OF 3 *,0,,91,0,91,,,,,,,,,,
DAV-Q-HFB,,Active,DAVID QUEEN HEAD & FOOTBOARD,GRAY COLOR,* BOX 1 OF 3 *,0,,90,0,90,,,,,,,,,,
DAV-Q-SR,Note,Active,DAVID QUEEN SIDE RAILS,GRAY COLOR,* BOX 2 OF 3 *,0,,88,0,88,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
DON-CK3,New Item,Active,DONNA 3PC. CAL. KING SET,DARK WALNUT,(CK +DR +N),611,643,,,34,,,,,,,,,,
DON-CK4,New Item,Active,DONNA 4PC. CAL. KING SET,DARK WALNUT,(CK +DR +M +N),668,703,,,34,,,,,,,,,,
DON-CK4C,New Item,Active,DONNA 4PC. CAL. KING SET W/ EXTRA CHEST,DARK WALNUT,(CK +DR +M +N +C),939,988,,,34,,,,,,,,,,
DON-CK4N,New Item,Active,DONNA 4PC. CAL. KING SET W/ EXTRA NIGHTSTAND,DARK WALNUT,(CK +DR +M +2N),786,827,,,34,,,,,,,,,,
DON-CK4NC,New Item,Active,DONNA 4PC. CAL. KING SET W/ EXTRA CHEST & NS,DARK WALNUT,(CK +DR +M +2N +C),1057,1112,,,34,,,,,,,,,,
DON-CKB,New Item,Active,DONNA CAL. KING BED,DARK WALNUT,* 2 BOXES *,155,163,,,34,,,,,,,,,,
DON-DRM,New Item,Active,DONNA DRESSER & MIRROR,DARK WALNUT,* 2 BOXES *,1,1,,,104,,,,,,,,,,
DON-EK3,New Item,Active,DONNA 3PC. EASTERN KING SET,DARK WALNUT,(EK +DR +N),611,643,,,37,,,,,,,,,,
DON-EK4,New Item,Active,DONNA 4PC. EASTERN KING SET,DARK WALNUT,(EK +DR +M +N),668,703,,,37,,,,,,,,,,
DON-EK4C,New Item,Active,DONNA 4PC. EASTERN KING SET W/ EXTRA CHEST,DARK WALNUT,(EK +DR +M +N +C),939,988,,,37,,,,,,,,,,
DON-EK4N,New Item,Active,DONNA 4PC. EASTERN KING SET W/ EXTRA NIGHTSTAND,DARK WALNUT,(EK +DR +M +2N),786,827,,,37,,,,,,,,,,
DON-EK4NC,New Item,Active,DONNA 4PC. EASTERN KING SET W/ EXTRA CHEST & NS,DARK WALNUT,(EK +DR +M +2N +C),1057,1112,,,37,,,,,,,,,,
DON-EKB,New Item,Active,DONNA EASTERN KING BED,DARK WALNUT,* 2 BOXES *,155,163,,,37,,,,,,,,,,
DON-F3,New Item,Active,DONNA 3PC. FULL SET,DARK WALNUT,(F +DR +N),578,608,,,40,,,,,,,,,,
DON-F4,New Item,Active,DONNA 4PC. FULL SET,DARK WALNUT,(F +DR +M +N),635,668,,,40,,,,,,,,,,
DON-F4C,New Item,Active,DONNA 4PC. FULL SET W/ EXTRA CHEST,DARK WALNUT,(F +DR +M +N +C),906,953,,,40,,,,,,,,,,
DON-F4N,New Item,Active,DONNA 4PC. FULL SET W/ EXTRA NIGHTSTAND,DARK WALNUT,(T +DR +M +2N),753,792,,,40,,,,,,,,,,
DON-F4NC,New Item,Active,DONNA 4PC. FULL SET W/ EXTRA CHEST & NS,DARK WALNUT ,(F +DR +M +2N +C),1024,1077,,,40,,,,,,,,,,
DON-Q3,New Item,Active,DONNA 3PC. QUEEN SET,DARK WALNUT,(Q +DR +N),584,614,,,65,,,,,,,,,,
DON-Q4,New Item,Active,DONNA 4PC. QUEEN SET,DARK WALNUT,(Q +DR +M N),641,674,,,65,,,,,,,,,,
DON-Q4C,New Item,Active,DONNA 4PC. QUEEN SET W/ EXTRA CHEST,DARK WALNUT,(Q +DR +M +N +C),912,959,,,65,,,,,,,,,,
DON-Q4N,New Item,Active,DONNA 4PC. QUEEN SET W/ EXTRA NIGHTSTAND,DARK WALNUT,(Q +DR +M +2N),759,798,,,63,,,,,,,,,,
DON-Q4NC,New Item,Active,DONNA 4PC. QUEEN SET W/ EXTRA CHEST & NS,DARK WALNUT,(Q +DR +M +2N +C),1029,1083,,,63,,,,,,,,,,
DON-T3,New Item,Active,DONNA 3PC. TWIN SET,DARK WALNUT,(T +DR +N),558,587,,,40,,,,,,,,,,
DON-T4,New Item,Active,DONNA 4PC. TWIN SET,DARK WALNUT,(T +DR +M +N),615,647,,,40,,,,,,,,,,
DON-T4C,New Item,Active,DONNA 4PC. TWIN SET W/ EXTRA CHEST,DARK WALNUT,(T +DR +M +N +C),886,932,,,40,,,,,,,,,,
DON-T4N,New Item,Active,DONNA 4PC. TWIN SET W/ EXTRA NIGHTSTAND,DARK WALNUT,(T +DR +M +2N),733,771,,,40,,,,,,,,,,
DON-T4NC,New Item,Active,DONNA 4PC. TWIN SET W/ EXTRA CHEST & NS,DARK WALNUT,(T +DR +M +2N +C),1004,1056,,,40,,,,,,,,,,
DON-C,New Item,Active,DONNA CHEST,DARK WALNUT,* 1 BOX *,1,1,109,0,109,,,,,,,,,,
DON-CKB-1,New Item,Active,DONNA CAL. KING HEAD & FOOTBOARD & SLATS,DARK WALNUT,* BOX 1 OF 2 *,0,,34,0,34,,,,,,,,,,
DON-CKB-2,Note,Active,DONNA CAL. KING SIDE RAILS,DARK WALNUT,* BOX 2 OF 2 *,0,,34,0,34,,,,,,,,,,
DON-DR,Top Seller,Active,DONNA DRESSER,DARK WALNUT,* 1 BOX *,1,1,106,2,104,,,,,,,,,,
DON-EKB-1,Top Seller,Active,DONNA EASTERN KING HEAD & FOOTBOARD & SLATS,DARK WALNUT,* BOX 1 OF 2 *,0,,38,1,37,,,,,,,,,,
DON-EKB-2,Note,Active,DONNA EASTERN KING SIDE RAILS,DARK WALNUT,* BOX 2 OF 2 *,0,,38,1,37,,,,,,,,,,
DON-FB,Note,Active,DONNA FULL BED,DARK WALNUT,* 1 BOX *,122,128,41,1,40,,,,,,,,,,
DON-M,,Active,DONNA MIRROR,DARK WALNUT,* 1 BOX *,1,1,146,1,145,,,,,,,,,,
DON-N,Note,Active,DONNA NIGHTSTAND,DARK WALNUT,* 1 BOX *,1,1,127,2,125,,,,,,,,,,
DON-QB,Note,Active,DONNA QUEEN BED,DARK WALNUT,* 1 BOX *,128,134,65,0,65,,,,,,,,,,
DON-TB,Note,Active,DONNA TWIN BED,DARK WALNUT,* 1 BOX *,102,107,40,0,40,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
LIS-CK3,,Active,LISA 3PC. CAL. KING SET,WEATHERED GRAY,(CK +DR +N),1098,1155,,,18,,,,,,,,,,
LIS-CK4,,Active,LISA 4PC. CAL. KING SET,WEATHERED GRAY,(CK +DR +M +N),1164,1225,,,18,,,,,,,,,,
LIS-CK4C,,Active,LISA 4PC. CAL. KING SET W/ EXTRA CHEST,WEATHERED GRAY,(CK +DR +M +N +C),1501,1580,,,18,,,,,,,,,,
LIS-CK4N,,Active,LISA 4PC. CAL. KING SET W/ EXTRA NIGHTSTAND,WEATHERED GRAY,(CK +DR +M +2N),1297,1365,,,18,,,,,,,,,,
LIS-CK4NC,,Active,LISA 4PC. CAL. KING SET W/ EXTRA NS & CHEST,WEATHERED GRAY,(CK +DR +M +2N +C),1634,1720,,,18,,,,,,,,,,
LIS-CKB,,Active,LISA CAL. KING BED W/ FB DRAWERS,WEATHERED GRAY,* 4 BOXES *,532,560,,,18,,,,,,,,,,
LIS-DRM,,Active,LISA DRESSER & MIRROR,WEATHERED GRAY,* 2 BOXES *,1,1,,,88,,,,,,,,,,
LIS-EK3,,Active,LISA 3PC. EASTERN KING SET,WEATHERED GRAY,(EK +DR +N),1098,1155,,,29,,,,,,,,,,
LIS-EK4,,Active,LISA 4PC. EASTERN KING SET,WEATHERED GRAY,(EK +DR +M +N),1164,1225,,,29,,,,,,,,,,
LIS-EK4C,,Active,LISA 4PC. EASTERN KING SET W/ EXTRA CHEST,WEATHERED GRAY,(EK +DR +M +N +C),1501,1580,,,29,,,,,,,,,,
LIS-EK4N,,Active,LISA 4PC. EASTERN KING SET W/ EXTRA NIGHTSTAND,WEATHERED GRAY,(EK +DR +M +2N),1297,1365,,,29,,,,,,,,,,
LIS-EK4NC,,Active,LISA 4PC. EASTERN KING SET W/ EXTRA NS & CHEST,WEATHERED GRAY,(EK +DR +M +2N +C),1634,1720,,,29,,,,,,,,,,
LIS-EKB,,Active,LISA EASTERN KING BED W/ FB DRAWERS,WEATHERED GRAY,* 4 BOXES *,532,560,,,29,,,,,,,,,,
LIS-Q3,,Active,LISA 3PC. QUEEN SET,WEATHERED GRAY,(Q +DR +N),988,1040,,,59,,,,,,,,,,
LIS-Q4,,Active,LISA 4PC. QUEEN SET,WEATHERED GRAY,(Q +DR +M +N),1055,1110,,,59,,,,,,,,,,
LIS-Q4C,,Active,LISA 4PC. QUEEN SET W/ EXTRA CHEST,WEATHERED GRAY,(Q +DR +M +N +C),1392,1465,,,45,,,,,,,,,,
LIS-Q4N,,Active,LISA 4PC. QUEEN SET W/ EXTRA NIGHTSTAND,WEATHERED GRAY,(Q +DR +M +2N),1188,1250,,,59,,,,,,,,,,
LIS-Q4NC,,Active,LISA 4PC. QUEEN SET W/ EXTRA NS & CHEST,WEATHERED GRAY,(Q +DR +M +2N +C),1525,1605,,,45,,,,,,,,,,
LIS-QB,,Active,LISA QUEEN BED W/ FB DRAWERS,WEATHERED GRAY,* 4 BOXES *,423,445,,,59,,,,,,,,,,
LIS-BP,,Active,LISA EK/CK/Q BED POST,WEATHERED GRAY,* BOX 2 OF 4 *,0,,119,0,119,,,,,,,9/30/2022,195,,
LIS-C,Top Seller,Active,LISA CHEST,WEATHERED GRAY,* 1 BOX *,1,1,45,0,45,,,,,,,9/30/2022,53,,
LIS-CK-SR,Note,Active,LISA CAL. KING SIDE RAILS,WEATHERED GRAY,* BOX 3 OF 4 *,0,,18,0,18,,,,,,,9/30/2022,35,,
LIS-DR,Top Seller,Active,LISA DRESSER,WEATHERED GRAY,* 1 BOX *,1,1,88,0,88,,,,,,,9/30/2022,100,,
LIS-EK-SR,Note,Active,LISA EASTERN KING SIDE RAILS,WEATHERED GRAY,* BOX 3 OF 4 *,0,,29,0,29,,,,,,,9/30/2022,70,,
LIS-EKCKDRW,,Active,LISA EASTERN & CAL. KING FB DRAWERS,WEATHERED GRAY,* BOX 4 OF 4 *,0,,44,0,44,,,,,,,9/30/2022,105,,
LIS-EKCKHFB,,Active,LISA EASTERN & CAL. KING HEAD & FOOTBOARD,WEATHERED GRAY,* BOX 1 OF 4 *,0,,49,0,49,,,,,,,9/30/2022,105,,
LIS-M,Top Seller,Active,LISA MIRROR,WEATHERED GRAY,* 1 BOX *,1,1,97,0,97,,,,,,,9/30/2022,65,,
LIS-N,Top Seller,Active,LISA NIGHTSTAND,WEATHERED GRAY,* 1 BOX *,1,1,237,0,237,,,,,,,9/30/2022,175,,
LIS-Q-DRW,,Active,LISA QUEEN FB DRAWERS,WEATHERED GRAY,* BOX 4 OF 4 *,0,,59,0,59,,,,,,,9/30/2022,90,,
LIS-Q-HFB,,Active,LISA QUEEN HEAD & FOOTBOARD,WEATHERED GRAY ,* BOX 1 OF 4 *,0,,59,0,59,,,,,,,9/30/2022,90,,
LIS-Q-SR,Note,Active,LISA QUEEN SIDE RAILS,WEATHERED GRAY,* BOX 3 OF 4 *,0,,61,0,61,,,,,,,9/30/2022,90,,
 ,,,,,,,,,,,,,,,,,,,,
M37,Top Seller,Active,M37 FLOOR MIRROR,SILVER W/ CRYSTALS,* 1 BOX *,142,149,70,1,69,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
M6,Top Seller,Active,M6 ROUND WALL MIRROR,SILVER WITH CRYSTALS,* 1 BOX *,209,219,243,1,242,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
MAD-CK3,,Active,MADELYN 3PC. CAL. KING SET,GRAY WALNUT COLOR,* 3 BOXES *,702,738,,,123,,,,,,,,,,
MAD-CK4,,Active,MADELYN 4PC. CAL. KING SET,GRAY WALNUT COLOR,* 4 BOXES *,753,792,,,123,,,,,,,,,,
MAD-CK4-T,,Active,MADELYN 4PC. CAL. KING SET,**SPECIAL COLOR HB FABRIC**,* 4 BOXES *,753,792,,,19,,,,,,,,,,
MAD-CK4C,,Active,MADELYN 4PC. CAL. KING SET W/ CHEST,GRAY WALNUT COLOR,* 5 BOXES *,992,1044,,,116,,,,,,,,,,
MAD-CK4N,,Active,MADELYN 4PC. CAL. KING SET W/ EXTRA NS,GRAY WALNUT COLOR,* 5 BOXES *,861,906,,,123,,,,,,,,,,
MAD-CK4NC,,Active,MADELYN 4PC. CAL. KING SET W/ EXTRA NS & CHEST,GRAY WALNUT COLOR,* 6 BOXES *,1101,1158,,,116,,,,,,,,,,
MAD-DRM,,Active,MADELYN DRESSER + MIRROR,GRAY WALNUT COLOR,* 2 BOXES *,1,1,,,143,,,,,,,,,,
MAD-EK3,,Active,MADELYN 3PC. EASTERN KING SET,GRAY WALNUT COLOR,* 3 BOXES *,702,738,,,50,,,,,,,,,,
MAD-EK4,,Active,MADELYN 4PC. EASTERN KING SET,GRAY WALNUT COLOR,* 4 BOXES *,753,792,,,50,,,,,,,,,,
MAD-EK4-T,,Active,MADELYN 4PC. EASTERN KING SET,**SPECIAL COLOR HB FABRIC**,* 4 BOXES *,753,792,,,9,,,,,,,,,,
MAD-EK4C,,Active,MADELYN 4PC. EASTERN KING SET W/ EXTRA CHEST,GRAY WALNUT COLOR,* 5 BOXES *,992,1044,,,50,,,,,,,,,,
MAD-EK4N,,Active,MADELYN 4PC. EASTERN KING SET W/ EXTRA NIGHTSTAND,GRAY WALNUT COLOR,* 5 BOXES *,861,906,,,50,,,,,,,,,,
MAD-EK4NC,,Active,MADELYN 4PC. EASTERN KING SET W/ EXTRA NS & CHEST,GRAY WALNUT COLOR,* 6 BOXES *,1101,1158,,,50,,,,,,,,,,
MAD-F3,,Active,MADELYN 3PC. FULL SET,GRAY WALNUT COLOR,* 3 BOXES *,633,666,,,96,,,,,,,,,,
MAD-F4,,Active,MADELYN 4PC. FULL SET,GRAY WALNUT COLOR,* 4 BOXES *,684,720,,,96,,,,,,,,,,
MAD-F4C,,Active,MADELYN 4PC. FULL SET W/ EXTRA CHEST,GRAY WALNUT COLOR,* 5 BOXES *,924,972,,,96,,,,,,,,,,
MAD-F4N,,Active,MADELYN 4PC. FULL SET W/ EXTRA NIGHSTAND,GRAY WALNUT COLOR,* 5 BOXES *,793,834,,,96,,,,,,,,,,
MAD-F4NC,,Active,MADELYN 4PC. FULL SET W/ EXTRA NS & CHEST,GRAY WALNUT COLOR,* 6 BOXES *,1032,1086,,,96,,,,,,,,,,
MAD-Q3,,Active,MADELYN 3PC. QUEEN SET,GRAY WALNUT COLOR,* 3 BOXES *,633,666,,,50,,,,,,,,,,
MAD-Q4,,Active,MADELYN 4PC. QUEEN SET,GRAY WALNUT COLOR,* 4 BOXES *,684,720,,,50,,,,,,,,,,
MAD-Q4-T,,Active,MADELYN 4PC. QUEEN SET,**SPECIAL COLOR HB FABRIC**,* 4 BOXES *,684,720,,,3,,,,,,,,,,
MAD-Q4C,,Active,MADELYN 4PC. QUEEN SET W/ EXTRA CHEST,GRAY WALNUT COLOR,* 5 BOXES *,924,972,,,50,,,,,,,,,,
MAD-Q4N,,Active,MADELYN 4PC. QUEEN SET W/ EXTRA NIGHTSTAND,GRAY WALNUT COLOR,* 5 BOXES *,793,834,,,50,,,,,,,,,,
MAD-Q4NC,,Active,MADELYN 4PC. QUEEN SET W/ EXTRA NS & CHEST,GRAY WALNUT COLOR,* 6 BOXES *,1032,1086,,,50,,,,,,,,,,
MAD-C,,Active,MADELYN CHEST,GRAY WALNUT COLOR,* 1 BOX *,1,1,116,0,116,,,,,,,,,,
MAD-CKB,Note,Active,MADELYN CAL. KING BED,GRAY WALNUT COLOR,* 1 BOX *,240,252,123,0,123,,,,,,,,,,
MAD-CKB-T,,Active,MADELYN CAL. KING BED,**SPEICAL COLOR HB FABRIC**,* 1 BOX *,149,157,19,0,19,,,,,,,,,,
MAD-DR,Top Seller,Active,MADELYN DRESSER,GRAY WALNUT COLOR,* 1 BOX *,1,1,143,0,143,,,,,,,,,,
MAD-EKB,Note,Active,MADELYN EASTERN KING BED,GRAY WALNUT COLOR,* 1 BOX *,240,252,50,0,50,,,,,,,,,,
MAD-EKB-T,,Active,MADELYN EASTERN KING BED ,**SPECIAL COLOR HB FABRIC**,* 1 BOX *,149,157,9,0,9,,,,,,,,,,
MAD-FB,Note,Active,MADELYN FULL BED,GRAY WALNUT COLOR,* 1 BOX *,171,180,96,0,96,,,,,,,,,,
MAD-M,Top Seller,Active,MADELYN MIRROR,GRAY WALNUT COLOR,* 1 BOX *,1,1,161,0,161,,,,,,,,,,
MAD-N,Top Seller,Active,MADELYN NIGHTSTAND,GRAY WALNUT COLOR,* 1 BOX *,1,1,411,0,411,,,,,,,,,,
MAD-QB,Note,Active,MADELYN QUEEN BED,GRAY WALNUT COLOR,* 1 BOX *,1,1,50,0,50,,,,,,,,,,
MAD-QB-T,,Active,MADELYN QUEEN BED,**SPECIAL COLOR HB FABRIC**,* 1 BOX *,99,104,3,0,3,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
OC43,,Active,OC43 OFFICE CHAIR,DARK GRAY VELVET,* 1 BOX *,110,115,227,0,227,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
OC44,Note,Active,OC44 OFFICE CHAIR,NAVY BLUE VELVET,* 1 BOX *,110,115,71,0,71,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
OC45,,Active,OC45 OFFICE CHAIR ,BLACK VELVET,* 1 BOX *,110,115,142,0,142,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
OC46,,Active,OC46 OFFICE CHAIR,WHITE FAUX LEATHER,* 1 BOX *,110,115,363,0,363,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
PAN-CK3,,Active,PANEL 3PC. CAL. KING SET,RUSTIC GRAY COLOR,(CK +DR +N),1618,1703,,,47,,,,,,,,,,
PAN-CK4,,Active,PANEL 4PC. CAL. KING SET,RUSTIC GRAY COLOR,(CK +DR +M +N),1732,1823,,,47,,,,,,,,,,
PAN-CK4C,,Active,PANEL 4PC. CAL. KING SET W/ EXTRA CHEST,RUSTIC GRAY COLOR,(CK +DR +M +N +C),2235,2352,,,47,,,,,,,,,,
PAN-CK4N,,Active,PANEL 4PC. CAL. KING SET W/ EXTRA NIGHTSTAND,RUSTIC GRAY COLOR,(CK +DR +M +2N),1959,2062,,,47,,,,,,,,,,
PAN-CK4NC,,Active,PANEL 4PC. CAL KING SET W/ EXTRA NS + CHEST,RUSTIC GRAY COLOR,(CK +DR +M +2N +C),2462,2591,,,47,,,,,,,,,,
PAN-CKB,,Active,PANEL CAL. KING BED,RUSTIC GRAY COLOR,* 3 BOXES *,807,849,,,47,,,,,,,,,,
PAN-EK3,,Active,PANEL 3PC. EASTERN KING SET,RUSTIC GRAY COLOR,(EK +DR +N),1618,1703,,,58,,,,,,,,,,
PAN-EK4,,Active,PANEL 4PC. EASTERN KING SET,RUSTIC GRAY COLOR,(EK +DR +M +N),1732,1823,,,58,,,,,,,,,,
PAN-EK4C,,Active,PANEL 4PC. EASTERN KING SET W/ EXTRA CHEST,RUSTIC GRAY COLOR,(EK +DR +M +N +C),2235,2352,,,52,,,,,,,,,,
PAN-EK4N,,Active,PANEL 4PC. EASTERN KING SET W/ EXTRA NIGHTSTAND,RUSTIC GRAY COLOR,(EK +DR +M +2N),1959,2062,,,58,,,,,,,,,,
PAN-EK4NC,,Active,PANEL 4PC. EASTERN KING SET W/ EXTAR NS + CHEST,RUSTIC GRAY COLOR,(EK +DR +M +2N +C),2462,2591,,,52,,,,,,,,,,
PAN-EKB,,Active,PANEL EASTERN KING BED,RUSTIC GRAY COLOR,* 3 BOXES *,807,849,,,58,,,,,,,,,,
PAN-Q3,,Active,PANEL 3PC. QUEEN SET,RUSTIC GRAY COLOR,(Q +DR +N),1476,1553,,,32,,,,,,,,,,
PAN-Q4,,Active,PANEL 4PC. QUEEN SET,RUSTIC GRAY COLOR,(Q +DR +M +N),1590,1673,,,32,,,,,,,,,,
PAN-Q4C,,Active,PANEL 4PC. QUEEN SET W/ EXTRA CHEST,RUSTIC GRAY COLOR,(Q +DR +M +N +C),2092,2202,,,32,,,,,,,,,,
PAN-Q4N,,Active,PANEL 4PC. QUEEN SET W/ EXTRA NIGHTSTAND,RUSTIC GRAY COLOR,(Q +DR +M +2N),1817,1912,,,32,,,,,,,,,,
PAN-Q4NC,,Active,PANEL 4PC. QUEEN SET W/ EXTRA NS + CHEST,RUSTIC GRAY COLOR,(Q +DR +M +2N +C),2319,2441,,,32,,,,,,,,,,
PAN-QB,,Active,PANEL QUEEN BED,RUSTIC COLOR,* 3 BOXES *,665,699,,,32,,,,,,,,,,
PAN-CK-SR,Note,Active,PANEL CAL. KING SIDE RAILS,RUSTIC GRAY COLOR,* BOX 3 OF 3 *,0,,47,0,47,,,,,,,,,,
PAN-EK-SR,Note,Active,PANEL EASTERN KING SIDE RAILS,RUSTIC GRAY COLOR,* BOX 3 OF 3 *,0,,58,0,58,,,,,,,,,,
PAN-EKCK-FB,,Active,PANEL EASTERN & CAL. KING FOOTBOARD,RUSTIC GRAY COLOR,* BOX 2 OF 3 *,0,,107,0,107,,,,,,,,,,
PAN-EKCK-HB,,Active,PANEL EASTERN & CAL. KING HEADBOARD,RUSTIC GRAY COLOR,* BOX 1 OF 3 *,0,,107,0,107,,,,,,,,,,
PAN-Q-FB,,Active,PANEL QUEEN FOOTBOARD,RUSTIC GRAY COLOR,* BOX 2 OF 3 *,0,,32,0,32,,,,,,,,,,
PAN-Q-HB,,Active,PANEL QUEEN HEADBOARD,RUSTIC GRAY COLOR,* BOX 1 OF 3 *,0,,33,0,33,,,,,,,,,,
PAN-Q-SR,Note,Active,PANEL QUEEN SIDE RAILS,RUSTIC GRAY COLOR,* BOX 3 OF 3 *,0,,32,0,32,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
ROS-CK3,,Active,ROSE 3PC. CAL. KING SET,HIGH GLOSS WHITE,(CK +DR +N),1267,1333,,,1,,,,,,,,,,
ROS-CK4,,Active,ROSE 4PC. CAL. KING SET,HIGH GLOSS WHITE,(CK +DR +M +N),1352,1423,,,1,,,,,,,,,,
ROS-CK4C,,Active,ROSE 4PC. CAL. KING SET W/ EXTRA CHEST,HIGH GLOSS WHITE,(CK +DR +M +N +C),1788,1882,,,1,,,,,,,,,,
ROS-CK4N,,Active,ROSE 4PC. CAL. KING SET W/ EXTRA NIGHTSTAND,HIGH GLOSS WHITE,(CK +DR +M +2N),1518,1597,,,1,,,,,,,,,,
ROS-CK4NC,,Active,ROSE 4PC. CAL. KING SET W/ EXTRA NS & CHEST,HIGH GLOSS WHITE,(CK +DR +M +2N +C),1954,2056,,,1,,,,,,,,,,
ROS-CKB,,Active,ROSE CAL. KING BED W/ LED,HIGH GLOSS WHITE,* 3 BOXES *,589,620,,,1,,,,,,,,,,
ROS-DRM,,Active,ROSE DRESSER & MIRROR,HIGH GLOSS WHITE,* 2 BOXES *,1,1,,,1,,,,,,,,,,
ROS-EK3,,Active,ROSE 3PC. EASTERN KING SET,HIGH GLOSS WHITE,(EK +DR +N),1267,1333,,,1,,,,,,,,,,
ROS-EK4,,Active,ROSE 4PC. EASTERN KING SET,HIGH GLOSS WHITE,(EK +DR +M +N),1352,1423,,,1,,,,,,,,,,
ROS-EK4C,,Active,ROSE 4PC. EASTERN KING SET W/ EXTRA CHEST,HIGH GLOSS WHITE,(EK +DR +M +N +C),1788,1882,,,1,,,,,,,,,,
ROS-EK4N,,Active,ROSE 4PC. EASTERN KING SET W/ EXTRA NIGHSTAND,HIGH GLOSS WHITE,(EK +DR +M +2N),1518,1597,,,1,,,,,,,,,,
ROS-EK4NC,,Active,ROSE 4PC. EASTERN KING SET W/ EXTRA NS & CHEST,HIGH GLOSS WHITE,(EK +DR +M +2N +C),1954,2056,,,1,,,,,,,,,,
ROS-EKB,,Active,ROSE EASTERN KING BED W/ LED,HIGH GLOSS WHITE,* 3 BOXES *,589,620,,,32,,,,,,,,,,
ROS-Q3,,Active,ROSE 3PC. QUEEN SET,HIGH GLOSS WHITE,(Q +DR +N),1140,1200,,,1,,,,,,,,,,
ROS-Q4,,Active,ROSE 4PC. QUEEN SET,HIGH GLOSS WHITE,(Q +DR +M +N),1226,1290,,,1,,,,,,,,,,
ROS-Q4C,,Active,ROSE 4PC. QUEEN SET W/ EXTRA CHEST,HIGH GLOSS WHITE,(Q +DR +M +N +C),1662,1749,,,1,,,,,,,,,,
ROS-Q4N,,Active,ROSE 4PC. QUEEN SET W/ EXTRA NIGHT STAND,HIGH GLOSS WHITE,(Q +DR +M +2N),1391,1464,,,1,,,,,,,,,,
ROS-Q4NC,,Active,ROSE 4PC. QUEEN SET W/ EXTRA NS & CHEST,HIGH GLOSS WHITE,(Q +DR +M +2N +C),1827,1923,,,1,,,,,,,,,,
ROS-QB,,Active,ROSE QUEEN BED W/ LED,HIGH GLOSS WHITE,* 3 BOXES *,463,487,,,29,,,,,,,,,,
ROS-C,,Active,ROSE CHEST,HIGH GLOSS WHITE,* 1 BOX *,1,1,23,1,22,,,,,,,9/30/2022,10,,
ROS-CK-SR,Note,Active,ROSE CAL. KING SIDE RAILS,HIGH GLOSS WHITE,* 3 BOXES *,0,,1,0,1,,,,,,,9/30/2022,15,,
ROS-DR,,Active,ROSE DRESSER ,HIGH GLOSS WHITE,* 1 BOX *,1,1,1,0,1,,,,,,,9/30/2022,28,,
ROS-EK-SR,Note,Active,ROSE EASTERN KING SIDE RAILS,HIGH GLOSS WHITE,* BOX 3 OF 3 *,0,,32,0,32,,,,,,,,,,
ROS-EKCK-FB,,Active,ROSE EASTERN & CAL .KING FOOTBOARD,HIGH GLOSS WHITE,* BOX 2 OF 3 *,0,,33,0,33,,,,,,,9/30/2022,15,,
ROS-EKCK-HB,,Active,ROSE EASTERN & CAL. KING HEADBOARD W/ LED,HIGH GLOSS WHITE,* BOX 1 OF 3 *,0,,33,0,33,,,,,,,9/30/2022,15,,
ROS-M,,Active,ROSE MIRROR,HIGH GLOSS WHITE,* 1 BOX *,1,1,22,0,22,,,,,,,9/30/2022,15,,
